entity,branch,partnbr,mfgname,mfgpartnbr,description,family,category,Inventory Balance,Sum of Quantity On Hand,_Average Cost,Sum of Latest Cost,Sum of Quantity On Order,Sum of T3M Qty Used,Sum of T6M Qty Used,Sum of TTM Qty Used,Sum of Months of Cover,Last Receipt,status,Network Flag,Network Status,_Weighted T3M,_Weighted T6M,_Weighted TTM,_Weighted Demand,_Weighted Daily Sales,_Target OH QTY,_Rounded OH Target,_Excess QTY,Weeks to Burn,Months to Burn,Branch Flag,Months of Coverage
ABC,Branch 11,TgoEbSBL,MANUFACTURER-0022,CODE-1221,Portable Aluminum Sensor,Service,PIN PADS,991,4,248,312,0,0,0,0,inf,4/25/2019 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 10,TgoEbSBL,MANUFACTURER-0022,CODE-1221,Portable Aluminum Sensor,Service,PIN PADS,248,1,248,312,0,0,0,2,6,5/21/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,0,0,0,Branch Moving,6
ABC,Branch 6,dhdZRRgp,MANUFACTURER-0022,CODE-1222,Compact Carbon Actuator,Service,PIN PADS,2097,2,1048,1079.16,0,0,0,1,24,,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,1,521,130.25,Branch Moving,24
ABC,Branch 9,dhdZRRgp,MANUFACTURER-0022,CODE-1222,Compact Carbon Actuator,Service,PIN PADS,1048,1,1048,1079.16,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 11,dhdZRRgp,MANUFACTURER-0022,CODE-1222,Compact Carbon Actuator,Service,PIN PADS,2097,2,1048,1079.16,0,0,0,0,inf,7/21/2017 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 3,dhdZRRgp,MANUFACTURER-0022,CODE-1222,Compact Carbon Actuator,Service,PIN PADS,7339,7,1048,1079.16,0,0,0,0,inf,11/4/2020 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,7,16,4,Branch Dead,inf
ABC,Branch 10,dhdZRRgp,MANUFACTURER-0022,CODE-1222,Compact Carbon Actuator,Service,PIN PADS,1048,1,1048,1079.16,0,0,0,0,inf,11/24/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,dhdZRRgp,MANUFACTURER-0022,CODE-1222,Compact Carbon Actuator,Service,PIN PADS,3145,3,1048,1079.16,0,0,0,0,inf,12/28/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 7,ztAN1HE0,MANUFACTURER-0022,CODE-1223,Compact Steel Transmitter,Service,PIN PADS,21,1,21,14.22,0,0,0,0,inf,6/23/2010 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,BeEeLDuK,MANUFACTURER-0022,CODE-1224,Advanced Aluminum Monitor,Service,KEYPAD,499,9,55,55.4097,0,0,0,0,inf,9/17/2021 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,9,16,4,Branch Dead,inf
ABC,Branch 7,Aui47v61,MANUFACTURER-0022,CODE-1225,Wireless Aluminum Hub,Service,KEYPAD,136,8,17,15.65,0,0,0,0,inf,9/4/2013 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,8,16,4,Branch Dead,inf
ABC,Branch 8,Aui47v61,MANUFACTURER-0022,CODE-1225,Wireless Aluminum Hub,Service,KEYPAD,17,1,17,15.65,0,0,0,0,inf,9/24/2013 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,Aui47v61,MANUFACTURER-0022,CODE-1225,Wireless Aluminum Hub,Service,KEYPAD,153,9,17,15.65,0,0,0,0,inf,9/17/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,9,16,4,Branch Dead,inf
ABC,Branch 4,mTp24X4e,MANUFACTURER-0022,CODE-1226,Smart Fiber Sensor,Service,KEYPAD,146,5,29,27.85,0,0,0,0,inf,8/3/2016 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,5,16,4,Branch Dead,inf
ABC,Branch 11,mTp24X4e,MANUFACTURER-0022,CODE-1226,Smart Fiber Sensor,Service,KEYPAD,556,19,29,27.85,0,0,0,1,228,3/27/2020 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,18,9386,2346.5,Branch Moving,228
ABC,Branch 5,mTp24X4e,MANUFACTURER-0022,CODE-1226,Smart Fiber Sensor,Service,KEYPAD,380,13,29,27.85,0,0,0,0,inf,9/17/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,13,16,4,Branch Dead,inf
ABC,Branch 12,2ZcpBQyp,MANUFACTURER-0022,CODE-1227,Advanced Aluminum Hub,Service,TOOLS,224,3,75,89.52,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 3,2ZcpBQyp,MANUFACTURER-0022,CODE-1227,Advanced Aluminum Hub,Service,TOOLS,373,5,75,89.52,0,0,0,0,inf,9/3/2020 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,5,16,4,Branch Dead,inf
ABC,Branch 8,2ZcpBQyp,MANUFACTURER-0022,CODE-1227,Advanced Aluminum Hub,Service,TOOLS,747,10,75,89.52,0,0,0,0,inf,1/11/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,10,16,4,Branch Dead,inf
ABC,Branch 6,2ZcpBQyp,MANUFACTURER-0022,CODE-1227,Advanced Aluminum Hub,Service,TOOLS,299,4,75,89.52,0,0,0,0,inf,2/2/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 5,2ZcpBQyp,MANUFACTURER-0022,CODE-1227,Advanced Aluminum Hub,Service,TOOLS,149,2,75,89.52,0,0,0,0,inf,12/1/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 1,sXDNv7cS,MANUFACTURER-0022,CODE-1228,Compact Steel Sensor,Service,PULSER,510,1,510,630.86,0,0,0,0,inf,3/26/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,sXDNv7cS,MANUFACTURER-0022,CODE-1228,Compact Steel Sensor,Service,PULSER,1021,2,510,630.86,0,0,0,4,6,7/2/2024 0:00,excess,Network Moving,excess,0,0,0.4,0.4,0.00109589,0.08,1,1,130,32.5,Branch Moving,6
ABC,Branch 10,sXDNv7cS,MANUFACTURER-0022,CODE-1228,Compact Steel Sensor,Service,PULSER,1021,2,510,630.86,0,0,0,8,3,9/11/2024 0:00,optimal,Network Moving,excess,0,0,0.8,0.8,0.002191781,0.16,1,1,65,16.25,Branch Moving,3
ABC,Branch 3,sXDNv7cS,MANUFACTURER-0022,CODE-1228,Compact Steel Sensor,Service,PULSER,2552,5,510,630.86,0,1,0,1,60,2/18/2025 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,4,83,20.75,Branch Moving,60
ABC,Branch 2,7ZcnvqGj,MANUFACTURER-0022,CODE-1229,Portable Plastic Hub,,,473,2,237,100,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 6,NxORaWrJ,MANUFACTURER-0022,CODE-1230,Smart Fiber Transmitter,Service,ELECTRONIC BOARDS,313,1,313,385.1,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 2,NxORaWrJ,MANUFACTURER-0022,CODE-1230,Smart Fiber Transmitter,Service,ELECTRONIC BOARDS,939,3,313,385.1,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 4,NxORaWrJ,MANUFACTURER-0022,CODE-1230,Smart Fiber Transmitter,Service,ELECTRONIC BOARDS,626,2,313,385.1,0,0,0,0,inf,12/29/2014 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 8,NxORaWrJ,MANUFACTURER-0022,CODE-1230,Smart Fiber Transmitter,Service,ELECTRONIC BOARDS,313,1,313,385.1,0,0,0,0,inf,4/23/2019 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,NxORaWrJ,MANUFACTURER-0022,CODE-1230,Smart Fiber Transmitter,Service,ELECTRONIC BOARDS,313,1,313,385.1,0,0,0,0,inf,6/17/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,NxORaWrJ,MANUFACTURER-0022,CODE-1230,Smart Fiber Transmitter,Service,ELECTRONIC BOARDS,1252,4,313,385.1,0,0,0,0,inf,8/16/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 2,915EoQ2d,MANUFACTURER-0022,CODE-1231,Smart Fiber Hub,Service,ELECTRONIC BOARDS,983,1,983,742,0,0,0,0,inf,12/16/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 2,ZtgUwDqu,MANUFACTURER-0022,CODE-1231,Portable Carbon Sensor,Service,ELECTRONIC BOARDS,2780,4,695,1120,0,2,0,8,6,5/7/2025 0:00,excess,Network Moving,excess,4.8,0,0.8,5.6,0.015342466,1.12,2,2,19,4.75,Branch Moving,6
ABC,Branch 5,ieMzelU9,MANUFACTURER-0022,CODE-1232,Advanced Plastic Sensor,Service,ELECTRONIC BOARDS,509,1,509,607.34,0,0,0,0,inf,12/23/2016 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 8,kBjqEhzy,,,Advanced Aluminum Hub,,,596,1,596,588.8,0,0,0,0,inf,,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 5,kBjqEhzy,,,Advanced Aluminum Hub,,,596,1,596,588.8,0,0,0,0,inf,,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 4,kBjqEhzy,,,Advanced Aluminum Hub,,,596,1,596,588.8,0,0,0,0,inf,7/24/2023 0:00,excess,NO MPN Information,,0,0,0,0,0,0,0,1,16,4,NO MPN Information,inf
ABC,Branch 10,kBjqEhzy,,,Advanced Aluminum Hub,,,8947,15,596,588.8,0,1,0,6,30,1/16/2025 0:00,excess,NO MPN Information,,2.4,0,0.6,3,0.008219178,0.6,1,14,243,60.75,NO MPN Information,30
ABC,Branch 6,VrtSlqek,MANUFACTURER-0022,CODE-1233,Modular Carbon Actuator,Service,POWER SUPPLY,364,1,364,459.14,0,0,0,1,12,,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,0,0,0,Branch Moving,12
ABC,Branch 2,VrtSlqek,MANUFACTURER-0022,CODE-1233,Modular Carbon Actuator,Service,POWER SUPPLY,1458,4,364,459.14,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 4,VrtSlqek,MANUFACTURER-0022,CODE-1233,Modular Carbon Actuator,Service,POWER SUPPLY,364,1,364,459.14,0,0,0,0,inf,12/29/2014 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,VrtSlqek,MANUFACTURER-0022,CODE-1233,Modular Carbon Actuator,Service,POWER SUPPLY,2186,6,364,459.14,0,0,0,0,inf,8/9/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,6,16,4,Branch Dead,inf
ABC,Branch 1,8b88ClxV,MANUFACTURER-0022,CODE-1234,Modular Carbon Actuator,Service,POWER SUPPLY,362,1,362,362,0,0,0,0,inf,5/19/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 2,8b88ClxV,MANUFACTURER-0022,CODE-1234,Modular Carbon Actuator,Service,POWER SUPPLY,2534,7,362,362,0,2,0,2,42,3/17/2025 0:00,excess,Network Moving,excess,4.8,0,0.2,5,0.01369863,1,1,6,63,15.75,Branch Moving,42
ABC,Branch 2,hCQkETKC,MANUFACTURER-0022,CODE-1235,Wireless Aluminum Sensor,Service,PARTS,238,4,60,61.75,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 10,hCQkETKC,MANUFACTURER-0022,CODE-1235,Wireless Aluminum Sensor,Service,PARTS,477,8,60,61.75,0,0,0,2,48,8/7/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,7,1825,456.25,Branch Moving,48
ABC,Branch 10,FqjhbAZi,MANUFACTURER-0022,CODE-1236,Advanced Plastic Transmitter,Service,PARTS,265,3,88,99.77,0,0,0,1,36,8/9/2022 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,2,1043,260.75,Branch Moving,36
ABC,Branch 4,l5v014Gc,MANUFACTURER-0022,CODE-1237,Advanced Steel Transmitter,Service,PARTS,348,1,348,440.75,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,M3bzoQ6W,MANUFACTURER-0022,CODE-1238,Smart Carbon Transmitter,Service,PARTS,97,1,97,96.88,0,0,0,0,inf,8/9/2022 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 2,IqYTF9gF,MANUFACTURER-0022,CODE-1239,Advanced Steel Transmitter,,,2484,2,1242,1240,0,0,0,4,6,10/24/2024 0:00,excess,Network Moving,excess,0,0,0.4,0.4,0.00109589,0.08,1,1,130,32.5,Branch Moving,6
ABC,Branch 8,U5I4dZ3S,MANUFACTURER-0022,CODE-1240,Portable Aluminum Monitor,,,19,1,19,34.75,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 6,U5I4dZ3S,MANUFACTURER-0022,CODE-1240,Portable Aluminum Monitor,,,94,5,19,34.75,0,0,0,-2,-30,11/11/2024 0:00,optimal,Network Moving,excess,0,0,-0.2,-0.2,-0.000547945,-0.04,0,5,0,0,Branch Moving,-30
ABC,Branch 5,U5I4dZ3S,MANUFACTURER-0022,CODE-1240,Portable Aluminum Monitor,,,37,2,19,34.75,0,0,0,0,inf,4/15/2025 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 10,sc1s6f0v,MANUFACTURER-0022,CODE-1241,Smart Aluminum Transmitter,Service,PARTS,45,1,45,46.09,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,sc1s6f0v,MANUFACTURER-0022,CODE-1241,Smart Aluminum Transmitter,Service,PARTS,45,1,45,46.09,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 6,sc1s6f0v,MANUFACTURER-0022,CODE-1241,Smart Aluminum Transmitter,Service,PARTS,45,1,45,46.09,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 3,sc1s6f0v,MANUFACTURER-0022,CODE-1241,Smart Aluminum Transmitter,Service,PARTS,89,2,45,46.09,0,0,0,0,inf,4/18/2019 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 10,vhlv9olA,MANUFACTURER-0022,CODE-1242,Modular Aluminum Transmitter,Service,KEYPAD,208,2,104,103.91,0,0,0,0,inf,6/4/2013 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 5,vhlv9olA,MANUFACTURER-0022,CODE-1242,Modular Aluminum Transmitter,Service,KEYPAD,104,1,104,103.91,0,0,0,0,inf,9/17/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 11,EmJyJq3d,MANUFACTURER-0022,CODE-1243,Wireless Aluminum Transmitter,Service,ELECTRONIC BOARDS,329,1,329,0,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 8,VYOy21ey,MANUFACTURER-0022,CODE-1244,Advanced Aluminum Actuator,Service,ELECTRONIC BOARDS,3175,1,3175,3979.02,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 1,VYOy21ey,MANUFACTURER-0022,CODE-1244,Advanced Aluminum Actuator,Service,ELECTRONIC BOARDS,3175,1,3175,3979.02,0,0,0,0,inf,2/11/2019 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,VYOy21ey,MANUFACTURER-0022,CODE-1244,Advanced Aluminum Actuator,Service,ELECTRONIC BOARDS,3175,1,3175,3979.02,0,0,0,0,inf,9/13/2022 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 4,VYOy21ey,MANUFACTURER-0022,CODE-1244,Advanced Aluminum Actuator,Service,ELECTRONIC BOARDS,3175,1,3175,3979.02,0,0,0,0,inf,2/14/2023 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,RXHorg2w,MANUFACTURER-0022,CODE-1245,Smart Steel Monitor,,,123,1,123,123.3,0,0,0,0,inf,1/14/2025 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 4,RXHorg2w,MANUFACTURER-0022,CODE-1245,Smart Steel Monitor,,,123,1,123,123.3,0,0,0,0,inf,1/15/2025 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 8,RXHorg2w,MANUFACTURER-0022,CODE-1245,Smart Steel Monitor,,,123,1,123,123.3,0,0,0,0,inf,1/16/2025 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,RXHorg2w,MANUFACTURER-0022,CODE-1245,Smart Steel Monitor,,,123,1,123,123.3,0,0,0,0,inf,1/20/2025 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 3,RXHorg2w,MANUFACTURER-0022,CODE-1245,Smart Steel Monitor,,,123,1,123,123.3,0,0,0,0,inf,2/27/2025 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 1,wPEfNhVT,MANUFACTURER-0022,CODE-1246,Portable Plastic Hub,Service,ELECTRONIC BOARDS,1859,1,1859,2049.95,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,wPEfNhVT,MANUFACTURER-0022,CODE-1246,Portable Plastic Hub,Service,ELECTRONIC BOARDS,1859,1,1859,2049.95,0,0,0,0,inf,1/16/2023 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,iNs4YOlL,MANUFACTURER-0022,CODE-1247,Smart Steel Panel,Service,ELECTRONIC BOARDS,300,1,300,300.14,0,0,0,0,inf,2/2/2023 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 11,ny6nok89,MANUFACTURER-0022,CODE-1248,Portable Plastic Transmitter,Service,ELECTRONIC BOARDS,409,1,409,409.07,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,KhNrAYEc,MANUFACTURER-0022,CODE-1249,Portable Plastic Panel,,,26,2,13,0,0,0,0,0,inf,4/7/2025 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 8,gWbx1Q8z,MANUFACTURER-0022,CODE-1250,Modular Steel Sensor,Service,ELECTRONIC BOARDS,1409,1,1409,468.67,0,0,0,0,inf,2/20/2014 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 11,gWbx1Q8z,MANUFACTURER-0022,CODE-1250,Modular Steel Sensor,Service,ELECTRONIC BOARDS,1409,1,1409,468.67,0,0,0,0,inf,2/26/2014 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,gWbx1Q8z,MANUFACTURER-0022,CODE-1250,Modular Steel Sensor,Service,ELECTRONIC BOARDS,1409,1,1409,468.67,0,0,0,0,inf,1/20/2020 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 11,4Fyy5DGV,MANUFACTURER-0022,CODE-1251,Portable Plastic Actuator,Service,ELECTRONIC BOARDS,648,1,648,416.24,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 1,4Fyy5DGV,MANUFACTURER-0022,CODE-1251,Portable Plastic Actuator,Service,ELECTRONIC BOARDS,648,1,648,416.24,0,0,0,0,inf,5/4/2016 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,4Fyy5DGV,MANUFACTURER-0022,CODE-1251,Portable Plastic Actuator,Service,ELECTRONIC BOARDS,1296,2,648,416.24,0,0,0,0,inf,9/23/2019 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 4,4Fyy5DGV,MANUFACTURER-0022,CODE-1251,Portable Plastic Actuator,Service,ELECTRONIC BOARDS,648,1,648,416.24,0,0,0,0,inf,7/6/2020 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,Q5eBuolm,MANUFACTURER-0022,CODE-1252,Portable Steel Sensor,Service,HARD DRIVE,363,1,363,359.4,0,0,0,0,inf,3/20/2019 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 1,Q5eBuolm,MANUFACTURER-0022,CODE-1252,Portable Steel Sensor,Service,HARD DRIVE,1090,3,363,359.4,0,0,0,0,inf,8/21/2020 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 2,maz8tLfr,MANUFACTURER-0022,CODE-1253,Compact Steel Transmitter,Service,POWER SUPPLY,1023,4,256,300.83,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 8,maz8tLfr,MANUFACTURER-0022,CODE-1253,Compact Steel Transmitter,Service,POWER SUPPLY,511,2,256,300.83,0,0,0,0,inf,9/2/2010 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 5,maz8tLfr,MANUFACTURER-0022,CODE-1253,Compact Steel Transmitter,Service,POWER SUPPLY,256,1,256,300.83,0,0,0,0,inf,12/8/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,maz8tLfr,MANUFACTURER-0022,CODE-1253,Compact Steel Transmitter,Service,POWER SUPPLY,1279,5,256,300.83,0,0,0,0,inf,1/30/2025 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,5,16,4,Branch Dead,inf
ABC,Branch 10,rAyfrih3,MANUFACTURER-0022,CODE-1254,Advanced Carbon Transmitter,Service,CABLES,177,6,29,36.19,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,6,16,4,Branch Dead,inf
ABC,Branch 11,rAyfrih3,MANUFACTURER-0022,CODE-1254,Advanced Carbon Transmitter,Service,CABLES,88,3,29,36.19,0,1,0,2,18,,excess,Network Moving,excess,2.4,0,0.2,2.6,0.007123288,0.52,1,2,40,10,Branch Moving,18
ABC,Branch 4,rAyfrih3,MANUFACTURER-0022,CODE-1254,Advanced Carbon Transmitter,Service,CABLES,294,10,29,36.19,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,10,16,4,Branch Dead,inf
ABC,Branch 5,rAyfrih3,MANUFACTURER-0022,CODE-1254,Advanced Carbon Transmitter,Service,CABLES,88,3,29,36.19,0,0,0,1,36,,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,2,1043,260.75,Branch Moving,36
ABC,Branch 3,rAyfrih3,MANUFACTURER-0022,CODE-1254,Advanced Carbon Transmitter,Service,CABLES,765,26,29,36.19,0,0,0,0,inf,12/20/2010 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,26,16,4,Branch Dead,inf
ABC,Branch 8,rAyfrih3,MANUFACTURER-0022,CODE-1254,Advanced Carbon Transmitter,Service,CABLES,206,7,29,36.19,0,0,0,0,inf,1/4/2017 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,7,16,4,Branch Dead,inf
ABC,Branch 2,SoQ3FWgm,MANUFACTURER-0022,CODE-1255,Portable Fiber Hub,Service,PARTS,426,8,53,65.7725,0,0,0,2,48,,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,7,1825,456.25,Branch Moving,48
ABC,Branch 12,SoQ3FWgm,MANUFACTURER-0022,CODE-1255,Portable Fiber Hub,Service,PARTS,160,3,53,65.7725,0,1,0,1,36,2/6/2020 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,2,42,10.5,Branch Moving,36
ABC,Branch 7,SoQ3FWgm,MANUFACTURER-0022,CODE-1255,Portable Fiber Hub,Service,PARTS,160,3,53,65.7725,0,0,0,0,inf,3/8/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 4,SoQ3FWgm,MANUFACTURER-0022,CODE-1255,Portable Fiber Hub,Service,PARTS,160,3,53,65.7725,0,0,0,0,inf,3/8/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 3,SoQ3FWgm,MANUFACTURER-0022,CODE-1255,Portable Fiber Hub,Service,PARTS,426,8,53,65.7725,0,0,0,0,inf,3/14/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,8,16,4,Branch Dead,inf
ABC,Branch 8,SoQ3FWgm,MANUFACTURER-0022,CODE-1255,Portable Fiber Hub,Service,PARTS,426,8,53,65.7725,0,0,0,0,inf,10/24/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,8,16,4,Branch Dead,inf
ABC,Branch 10,SoQ3FWgm,MANUFACTURER-0022,CODE-1255,Portable Fiber Hub,Service,PARTS,1118,21,53,65.7725,0,0,0,3,84,3/27/2024 0:00,excess,Network Moving,excess,0,0,0.3,0.3,0.000821918,0.06,1,20,3476,869,Branch Moving,84
ABC,Branch 9,SoQ3FWgm,MANUFACTURER-0022,CODE-1255,Portable Fiber Hub,Service,PARTS,53,1,53,65.7725,0,1,0,1,12,4/16/2024 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,0,0,0,Branch Moving,12
